DATE,PRICE_AREA,PRODUCTION_GROUP,METERINGPOINT_TYPE,INSTALLED_CAPACITY
2021-01-14,NO2,Other unspecified,Production,3300.000
2021-01-14,NO2,Solar unspecified,Combined,27052.000
2021-01-14,NO2,Solar unspecified,Production,2139.000
2021-01-14,NO2,Thermal unspecified,Combined,9.000
2021-01-14,NO2,Thermal unspecified,Production,71760.000
2021-01-14,NO2,Wind unspecified,Combined,46.000
2021-01-14,NO2,Wind unspecified,Production,1119574.000
2021-01-14,NO3,Hydro unspecified,Combined,526.000
2021-01-14,NO3,Hydro unspecified,Production,4918728.000
2021-01-14,NO3,Other unspecified,Combined,171.000
2021-01-14,NO3,Solar unspecified,Combined,12980.000
2021-01-14,NO3,Solar unspecified,Production,500.000
2021-01-14,NO3,Thermal unspecified,Production,199300.000
2021-01-14,NO3,Wind unspecified,Combined,250.000
2021-01-14,NO3,Wind unspecified,Production,2425045.000
2021-01-14,NO4,Hydro unspecified,Combined,273.000
2021-01-14,NO4,Hydro unspecified,Production,5548870.000
2021-01-14,NO4,Other unspecified,Combined,659.000
2021-01-14,NO4,Other unspecified,Production,5450.000
2021-01-14,NO4,Solar unspecified,Combined,1077.000
2021-01-14,NO4,Thermal unspecified,Production,305099.000
2021-01-14,NO4,Wind unspecified,Production,637400.000
2021-01-14,NO5,Hydro unspecified,Combined,130.000
2021-01-14,NO5,Hydro unspecified,Production,8411000.000
2021-01-14,NO5,Other unspecified,Combined,0.000
2021-01-14,NO5,Solar unspecified,Combined,6624.000
2021-01-14,NO5,Thermal unspecified,Production,297000.000
2021-01-15,NO1,Hydro unspecified,Combined,404.000
2021-01-15,NO1,Hydro unspecified,Production,18900632.000
2021-01-15,NO1,Other unspecified,Combined,16.000
2021-01-15,NO1,Other unspecified,Production,850.000
2021-01-15,NO1,Solar unspecified,Combined,51702.000
2021-01-15,NO1,Solar unspecified,Production,2198.000
2021-01-15,NO1,Thermal unspecified,Production,66980.000
2021-01-15,NO1,Wind unspecified,Production,172000.000
2021-01-15,NO2,Hydro unspecified,Combined,723.000
2021-01-15,NO2,Hydro unspecified,Production,12482091.000
2021-01-15,NO2,Other unspecified,Combined,879.000
2021-01-15,NO2,Other unspecified,Production,3300.000
2021-01-15,NO2,Solar unspecified,Combined,27053.000
2021-01-15,NO2,Solar unspecified,Production,2139.000
2021-01-15,NO2,Thermal unspecified,Combined,9.000
2021-01-15,NO2,Thermal unspecified,Production,71760.000
2021-01-15,NO2,Wind unspecified,Combined,46.000
2021-01-15,NO2,Wind unspecified,Production,1119574.000
2021-01-15,NO3,Hydro unspecified,Combined,526.000
2021-01-15,NO3,Hydro unspecified,Production,4918728.000
2021-01-15,NO3,Other unspecified,Combined,171.000
2021-01-15,NO3,Solar unspecified,Combined,12980.000
2021-01-15,NO3,Solar unspecified,Production,500.000
2021-01-15,NO3,Thermal unspecified,Production,199300.000
2021-01-15,NO3,Wind unspecified,Combined,250.000
2021-01-15,NO3,Wind unspecified,Production,2425045.000
2021-01-15,NO4,Hydro unspecified,Combined,273.000
2021-01-15,NO4,Hydro unspecified,Production,5548870.000
2021-01-15,NO4,Other unspecified,Combined,659.000
2021-01-15,NO4,Other unspecified,Production,5450.000
2021-01-15,NO4,Solar unspecified,Combined,1077.000
2021-01-15,NO4,Thermal unspecified,Production,305099.000
2021-01-15,NO4,Wind unspecified,Production,637400.000
2021-01-15,NO5,Hydro unspecified,Combined,130.000
2021-01-15,NO5,Hydro unspecified,Production,8411000.000
2021-01-15,NO5,Other unspecified,Combined,0.000
2021-01-15,NO5,Solar unspecified,Combined,6624.000
2021-01-15,NO5,Thermal unspecified,Production,297000.000
2021-01-16,NO1,Hydro unspecified,Combined,404.000
2021-01-16,NO1,Hydro unspecified,Production,18900632.000
2021-01-16,NO1,Other unspecified,Combined,16.000
2021-01-16,NO1,Other unspecified,Production,850.000
2021-01-16,NO1,Solar unspecified,Combined,51702.000
2021-01-16,NO1,Solar unspecified,Production,2198.000
2021-01-16,NO1,Thermal unspecified,Production,66980.000
2021-01-16,NO1,Wind unspecified,Production,172000.000
2021-01-16,NO2,Hydro unspecified,Combined,723.000
2021-01-16,NO2,Hydro unspecified,Production,12482091.000
2021-01-16,NO2,Other unspecified,Combined,879.000
2021-01-16,NO2,Other unspecified,Production,3300.000
2021-01-16,NO2,Solar unspecified,Combined,27053.000
2021-01-16,NO2,Solar unspecified,Production,2139.000
2021-01-16,NO2,Thermal unspecified,Combined,9.000
2021-01-16,NO2,Thermal unspecified,Production,71760.000
2021-01-16,NO2,Wind unspecified,Combined,46.000
2021-01-16,NO2,Wind unspecified,Production,1119574.000
2021-01-16,NO3,Hydro unspecified,Combined,526.000
2021-01-16,NO3,Hydro unspecified,Production,4918728.000
2021-01-16,NO3,Other unspecified,Combined,171.000
2021-01-16,NO3,Solar unspecified,Combined,12980.000
2021-01-16,NO3,Solar unspecified,Production,500.000
2021-01-16,NO3,Thermal unspecified,Production,199300.000
2021-01-16,NO3,Wind unspecified,Combined,250.000
2021-01-16,NO3,Wind unspecified,Production,2425045.000
2021-01-16,NO4,Hydro unspecified,Combined,273.000
2021-01-16,NO4,Hydro unspecified,Production,5548870.000
2021-01-16,NO4,Other unspecified,Combined,659.000
2021-01-16,NO4,Other unspecified,Production,5450.000
2021-01-16,NO4,Solar unspecified,Combined,1077.000
2021-01-16,NO4,Thermal unspecified,Production,305099.000
2021-01-16,NO4,Wind unspecified,Production,637400.000
2021-01-16,NO5,Hydro unspecified,Combined,130.000
2021-01-16,NO5,Hydro unspecified,Production,8411000.000
2021-01-16,NO5,Other unspecified,Combined,0.000
2021-01-16,NO5,Solar unspecified,Combined,6624.000
2021-01-16,NO5,Thermal unspecified,Production,297000.000
2021-01-17,NO1,Hydro unspecified,Combined,404.000
2021-01-17,NO1,Hydro unspecified,Production,18900632.000
2021-01-17,NO1,Other unspecified,Combined,16.000
2021-01-17,NO1,Other unspecified,Production,850.000
2021-01-17,NO1,Solar unspecified,Combined,51702.000
2021-01-17,NO1,Solar unspecified,Production,2198.000
2021-01-17,NO1,Thermal unspecified,Production,66980.000
2021-01-17,NO1,Wind unspecified,Production,172000.000
2021-01-17,NO2,Hydro unspecified,Combined,723.000
2021-01-17,NO2,Hydro unspecified,Production,12482091.000
2021-01-17,NO2,Other unspecified,Combined,879.000
2021-01-17,NO2,Other unspecified,Production,3300.000
2021-01-17,NO2,Solar unspecified,Combined,27053.000
2021-01-17,NO2,Solar unspecified,Production,2139.000
2021-01-17,NO2,Thermal unspecified,Combined,9.000
2021-01-17,NO2,Thermal unspecified,Production,71760.000
2021-01-17,NO2,Wind unspecified,Combined,46.000
2021-01-17,NO2,Wind unspecified,Production,1119574.000
2021-01-17,NO3,Hydro unspecified,Combined,526.000
2021-01-17,NO3,Hydro unspecified,Production,4918728.000
2021-01-17,NO3,Other unspecified,Combined,171.000
2021-01-17,NO3,Solar unspecified,Combined,12980.000
2021-01-17,NO3,Solar unspecified,Production,500.000
2021-01-17,NO3,Thermal unspecified,Production,199300.000
2021-01-17,NO3,Wind unspecified,Combined,250.000
2021-01-17,NO3,Wind unspecified,Production,2425045.000
2021-01-17,NO4,Hydro unspecified,Combined,273.000
2021-01-17,NO4,Hydro unspecified,Production,5548870.000
2021-01-17,NO4,Other unspecified,Combined,659.000
2021-01-17,NO4,Other unspecified,Production,5450.000
2021-01-17,NO4,Solar unspecified,Combined,1077.000
2021-01-17,NO4,Thermal unspecified,Production,305099.000
2021-01-17,NO4,Wind unspecified,Production,637400.000
2021-01-17,NO5,Hydro unspecified,Combined,130.000
2021-01-17,NO5,Hydro unspecified,Production,8411000.000
2021-01-17,NO5,Other unspecified,Combined,0.000
2021-01-17,NO5,Solar unspecified,Combined,6624.000
2021-01-17,NO5,Thermal unspecified,Production,297000.000
2021-01-18,NO1,Hydro unspecified,Combined,404.000
2021-01-18,NO1,Hydro unspecified,Production,18900632.000
2021-01-18,NO1,Other unspecified,Combined,16.000
2021-01-18,NO1,Other unspecified,Production,850.000
2021-01-18,NO1,Solar unspecified,Combined,51715.000
2021-01-18,NO1,Solar unspecified,Production,2198.000
2021-01-18,NO1,Thermal unspecified,Production,66980.000
2021-01-18,NO1,Wind unspecified,Production,172000.000
2021-01-18,NO2,Hydro unspecified,Combined,723.000
2021-01-18,NO2,Hydro unspecified,Production,12482091.000
2021-01-18,NO2,Other unspecified,Combined,879.000
2021-01-18,NO2,Other unspecified,Production,3300.000
2021-01-18,NO2,Solar unspecified,Combined,27060.000
2021-01-18,NO2,Solar unspecified,Production,2139.000
2021-01-18,NO2,Thermal unspecified,Combined,9.000
2021-01-18,NO2,Thermal unspecified,Production,71760.000
2021-01-18,NO2,Wind unspecified,Combined,46.000
2021-01-18,NO2,Wind unspecified,Production,1119574.000
2021-01-18,NO3,Hydro unspecified,Combined,526.000
2021-01-18,NO3,Hydro unspecified,Production,4918728.000
2021-01-18,NO3,Other unspecified,Combined,171.000
2021-01-18,NO3,Solar unspecified,Combined,13080.000
2021-01-18,NO3,Solar unspecified,Production,500.000
2021-01-18,NO3,Thermal unspecified,Production,199300.000
2021-01-18,NO3,Wind unspecified,Combined,250.000
2021-01-18,NO3,Wind unspecified,Production,2425045.000
2021-01-18,NO4,Hydro unspecified,Combined,273.000
2021-01-18,NO4,Hydro unspecified,Production,5548870.000
2021-01-18,NO4,Other unspecified,Combined,659.000
2021-01-18,NO4,Other unspecified,Production,5450.000
2021-01-18,NO4,Solar unspecified,Combined,1077.000
2021-01-18,NO4,Thermal unspecified,Production,305099.000
2021-01-18,NO4,Wind unspecified,Production,637400.000
2021-01-18,NO5,Hydro unspecified,Combined,130.000
2021-01-18,NO5,Hydro unspecified,Production,8411168.000
2021-01-18,NO5,Other unspecified,Combined,0.000
2021-01-18,NO5,Solar unspecified,Combined,6624.000
2021-01-18,NO5,Thermal unspecified,Production,297000.000
2021-01-19,NO1,Hydro unspecified,Combined,404.000
2021-01-19,NO1,Hydro unspecified,Production,18900632.000
2021-01-19,NO1,Other unspecified,Combined,16.000
2021-01-19,NO1,Other unspecified,Production,850.000
2021-01-19,NO1,Solar unspecified,Combined,51746.000
2021-01-19,NO1,Solar unspecified,Production,2198.000
2021-01-19,NO1,Thermal unspecified,Production,66980.000
2021-01-19,NO1,Wind unspecified,Production,172000.000
2021-01-19,NO2,Hydro unspecified,Combined,723.000
2021-01-19,NO2,Hydro unspecified,Production,12482091.000
2021-01-19,NO2,Other unspecified,Combined,879.000
2021-01-19,NO2,Other unspecified,Production,3300.000
2021-01-19,NO2,Solar unspecified,Combined,27066.000
2021-01-19,NO2,Solar unspecified,Production,2139.000
2021-01-19,NO2,Thermal unspecified,Combined,9.000
2021-01-19,NO2,Thermal unspecified,Production,71760.000
2021-01-19,NO2,Wind unspecified,Combined,46.000
2021-01-19,NO2,Wind unspecified,Production,1119574.000
2021-01-19,NO3,Hydro unspecified,Combined,526.000
2021-01-19,NO3,Hydro unspecified,Production,4918728.000
2021-01-19,NO3,Other unspecified,Combined,171.000
2021-01-19,NO3,Solar unspecified,Combined,13080.000
2021-01-19,NO3,Solar unspecified,Production,500.000
2021-01-19,NO3,Thermal unspecified,Production,199300.000
2021-01-19,NO3,Wind unspecified,Combined,250.000
2021-01-19,NO3,Wind unspecified,Production,2425045.000
2021-01-19,NO4,Hydro unspecified,Combined,273.000
2021-01-19,NO4,Hydro unspecified,Production,5548870.000
2021-01-19,NO4,Other unspecified,Combined,659.000
2021-01-19,NO4,Other unspecified,Production,5450.000
2021-01-19,NO4,Solar unspecified,Combined,1077.000
2021-01-19,NO4,Thermal unspecified,Production,305099.000
2021-01-19,NO4,Wind unspecified,Production,637400.000
2021-01-19,NO5,Hydro unspecified,Combined,130.000
2021-01-19,NO5,Hydro unspecified,Production,8411168.000
2021-01-19,NO5,Other unspecified,Combined,0.000
2021-01-19,NO5,Solar unspecified,Combined,6624.000
2021-01-19,NO5,Thermal unspecified,Production,297000.000
2021-01-20,NO1,Hydro unspecified,Combined,404.000
2021-01-20,NO1,Hydro unspecified,Production,18900632.000
2021-01-20,NO1,Other unspecified,Combined,16.000
2021-01-20,NO1,Other unspecified,Production,850.000
2021-01-20,NO1,Solar unspecified,Combined,51756.000
2021-01-20,NO1,Solar unspecified,Production,2198.000
2021-01-20,NO1,Thermal unspecified,Production,66980.000
2021-01-20,NO1,Wind unspecified,Production,172000.000
2021-01-20,NO2,Hydro unspecified,Combined,723.000
2021-01-20,NO2,Hydro unspecified,Production,12482091.000
2021-01-20,NO2,Other unspecified,Combined,879.000
2021-01-20,NO2,Other unspecified,Production,3300.000
2021-01-20,NO2,Solar unspecified,Combined,27079.000
2021-01-20,NO2,Solar unspecified,Production,2139.000
2021-01-20,NO2,Thermal unspecified,Combined,9.000
2021-01-20,NO2,Thermal unspecified,Production,71760.000
2021-01-20,NO2,Wind unspecified,Combined,46.000
2021-01-20,NO2,Wind unspecified,Production,1119574.000
2021-01-20,NO3,Hydro unspecified,Combined,526.000
2021-01-20,NO3,Hydro unspecified,Production,4918728.000
2021-01-20,NO3,Other unspecified,Combined,171.000
2021-01-20,NO3,Solar unspecified,Combined,13080.000
2021-01-20,NO3,Solar unspecified,Production,500.000
2021-01-20,NO3,Thermal unspecified,Production,199300.000
2021-01-20,NO3,Wind unspecified,Combined,250.000
2021-01-20,NO3,Wind unspecified,Production,2425045.000
2021-01-20,NO4,Hydro unspecified,Combined,273.000
2021-01-20,NO4,Hydro unspecified,Production,5548870.000
2021-01-20,NO4,Other unspecified,Combined,659.000
2021-01-20,NO4,Other unspecified,Production,5450.000
2021-01-20,NO4,Solar unspecified,Combined,1077.000
2021-01-20,NO4,Thermal unspecified,Production,305099.000
2021-01-20,NO4,Wind unspecified,Production,637400.000
2021-01-20,NO5,Hydro unspecified,Combined,130.000
2021-01-20,NO5,Hydro unspecified,Production,8411168.000
2021-01-20,NO5,Other unspecified,Combined,0.000
2021-01-20,NO5,Solar unspecified,Combined,6624.000
2021-01-20,NO5,Thermal unspecified,Production,297000.000
2021-01-21,NO1,Hydro unspecified,Combined,404.000
2021-01-21,NO1,Hydro unspecified,Production,18900632.000
2021-01-21,NO1,Other unspecified,Combined,16.000
2021-01-21,NO1,Other unspecified,Production,850.000
2021-01-21,NO1,Solar unspecified,Combined,51760.000
2021-01-21,NO1,Solar unspecified,Production,2198.000
2021-01-21,NO1,Thermal unspecified,Production,66980.000
2021-01-21,NO1,Wind unspecified,Production,172000.000
2021-01-21,NO2,Hydro unspecified,Combined,723.000
2021-01-21,NO2,Hydro unspecified,Production,12482091.000
2021-01-21,NO2,Other unspecified,Combined,879.000
2021-01-21,NO2,Other unspecified,Production,3300.000
2021-01-21,NO2,Solar unspecified,Combined,27107.000
2021-01-21,NO2,Solar unspecified,Production,2139.000
2021-01-21,NO2,Thermal unspecified,Combined,9.000
2021-01-21,NO2,Thermal unspecified,Production,71760.000
2021-01-21,NO2,Wind unspecified,Combined,46.000
2021-01-21,NO2,Wind unspecified,Production,1119574.000
2021-01-21,NO3,Hydro unspecified,Combined,526.000
2021-01-21,NO3,Hydro unspecified,Production,4918728.000
2021-01-21,NO3,Other unspecified,Combined,171.000
2021-01-21,NO3,Solar unspecified,Combined,13080.000
2021-01-21,NO3,Solar unspecified,Production,500.000
2021-01-21,NO3,Thermal unspecified,Production,199300.000
2021-01-21,NO3,Wind unspecified,Combined,250.000
2021-01-21,NO3,Wind unspecified,Production,2425045.000
2021-01-21,NO4,Hydro unspecified,Combined,273.000
2021-01-21,NO4,Hydro unspecified,Production,5548870.000
2021-01-21,NO4,Other unspecified,Combined,659.000
2021-01-21,NO4,Other unspecified,Production,5450.000
2021-01-21,NO4,Solar unspecified,Combined,1077.000
2021-01-21,NO4,Thermal unspecified,Production,305099.000
2021-01-21,NO4,Wind unspecified,Production,637400.000
2021-01-21,NO5,Hydro unspecified,Combined,130.000
2021-01-21,NO5,Hydro unspecified,Production,8411168.000
2021-01-21,NO5,Other unspecified,Combined,0.000
2021-01-21,NO5,Solar unspecified,Combined,6624.000
2021-01-21,NO5,Thermal unspecified,Production,297000.000
2021-01-22,NO1,Hydro unspecified,Combined,404.000
2021-01-22,NO1,Hydro unspecified,Production,18900632.000
2021-01-22,NO1,Other unspecified,Combined,76.000
2021-01-22,NO1,Other unspecified,Production,850.000
2021-01-22,NO1,Solar unspecified,Combined,51815.000
2021-01-22,NO1,Solar unspecified,Production,2198.000
2021-01-22,NO1,Thermal unspecified,Production,66980.000
2021-01-22,NO1,Wind unspecified,Production,172000.000
2021-01-22,NO2,Hydro unspecified,Combined,723.000
2021-01-22,NO2,Hydro unspecified,Production,12482091.000
2021-01-22,NO2,Other unspecified,Combined,879.000
2021-01-22,NO2,Other unspecified,Production,3300.000
2021-01-22,NO2,Solar unspecified,Combined,27111.000
2021-01-22,NO2,Solar unspecified,Production,2139.000
2021-01-22,NO2,Thermal unspecified,Combined,9.000
2021-01-22,NO2,Thermal unspecified,Production,71760.000
2021-01-22,NO2,Wind unspecified,Combined,46.000
2021-01-22,NO2,Wind unspecified,Production,1119574.000
2021-01-22,NO3,Hydro unspecified,Combined,526.000
2021-01-22,NO3,Hydro unspecified,Production,4918728.000
2021-01-22,NO3,Other unspecified,Combined,171.000
2021-01-22,NO3,Solar unspecified,Combined,13080.000
2021-01-22,NO3,Solar unspecified,Production,500.000
2021-01-22,NO3,Thermal unspecified,Production,199300.000
2021-01-22,NO3,Wind unspecified,Combined,250.000
2021-01-22,NO3,Wind unspecified,Production,2425045.000
2021-01-22,NO4,Hydro unspecified,Combined,273.000
2021-01-22,NO4,Hydro unspecified,Production,5548870.000
2021-01-22,NO4,Other unspecified,Combined,659.000
2021-01-22,NO4,Other unspecified,Production,5450.000
2021-01-22,NO4,Solar unspecified,Combined,1077.000
2021-01-22,NO4,Thermal unspecified,Production,305099.000
2021-01-22,NO4,Wind unspecified,Production,637400.000
2021-01-22,NO5,Hydro unspecified,Combined,130.000
2021-01-22,NO5,Hydro unspecified,Production,8411168.000
2021-01-22,NO5,Other unspecified,Combined,0.000
2021-01-22,NO5,Solar unspecified,Combined,6624.000
2021-01-22,NO5,Thermal unspecified,Production,297000.000
2021-01-23,NO1,Hydro unspecified,Combined,404.000
2021-01-23,NO1,Hydro unspecified,Production,18900632.000
